GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,LEAGUE_ID,TEAM_ID,Conf,MIN_YEAR,MAX_YEAR,ABBREVIATION,NICKNAME,YEARFOUNDED,CITY,ARENA,ARENACAPACITY,OWNER,GENERALMANAGER,HEADCOACH,DLEAGUEAFFILIATION
12/9/2019,21900345,Final,1610612741,1610612761,2019,1610612741,92,0.39299999999999996,0.7140000000000001,0.261,30,45,1610612761,93,0.37799999999999995,0.6920000000000001,0.24100000000000002,19,54,0,0,1610612761,East,1995,2019,TOR,Raptors,1995,Toronto,Scotiabank Arena,19800.0,Maple Leaf Sports and Entertainment,Masai Ujiri,Nick Nurse,Raptors 905
12/8/2019,21900338,Final,1610612755,1610612761,2019,1610612755,110,0.506,0.762,0.43799999999999994,31,40,1610612761,104,0.43200000000000005,0.85,0.33299999999999996,21,42,1,0,1610612761,East,1995,2019,TOR,Raptors,1995,Toronto,Scotiabank Arena,19800.0,Maple Leaf Sports and Entertainment,Masai Ujiri,Nick Nurse,Raptors 905
3/1/2020,21900899,Final,1610612758,1610612765,2019,1610612758,106,0.40700000000000003,0.885,0.257,18,51,1610612765,100,0.413,0.667,0.429,23,42,1,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
2/28/2020,21900884,Final,1610612756,1610612765,2019,1610612756,111,0.6,0.706,0.391,31,38,1610612765,113,0.489,0.75,0.406,27,31,0,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
2/25/2020,21900860,Final,1610612743,1610612765,2019,1610612743,115,0.579,0.818,0.474,33,41,1610612765,98,0.40700000000000003,0.81,0.366,24,33,1,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
2/23/2020,21900848,Final,1610612757,1610612765,2019,1610612757,107,0.488,0.632,0.433,20,41,1610612765,104,0.43,0.95,0.314,18,44,1,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
2/12/2020,21900808,Final,1610612753,1610612765,2019,1610612753,116,0.45799999999999996,0.889,0.33299999999999996,34,46,1610612765,112,0.435,0.9329999999999999,0.4,28,47,1,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
2/7/2020,21900773,Final,1610612760,1610612765,2019,1610612760,108,0.513,0.833,0.217,21,42,1610612765,101,0.42700000000000005,0.737,0.289,19,37,1,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
2/3/2020,21900748,Final,1610612763,1610612765,2019,1610612763,96,0.467,0.833,0.11800000000000001,27,47,1610612765,82,0.34700000000000003,0.667,0.308,21,51,1,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
1/29/2020,21900709,Final,1610612751,1610612765,2019,1610612751,125,0.506,0.8,0.385,26,37,1610612765,115,0.506,0.75,0.385,25,41,1,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
1/20/2020,21900639,Final,1610612764,1610612765,2019,1610612764,106,0.512,0.813,0.375,22,44,1610612765,100,0.42700000000000005,0.7,0.313,19,41,1,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
1/18/2020,21900629,Final,1610612737,1610612765,2019,1610612737,103,0.43,0.867,0.294,18,32,1610612765,136,0.593,0.76,0.469,31,41,0,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
1/15/2020,21900604,Final,1610612738,1610612765,2019,1610612738,103,0.494,0.6,0.321,21,44,1610612765,116,0.603,0.526,0.375,30,34,0,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
1/7/2020,21900548,Final,1610612739,1610612765,2019,1610612739,113,0.494,0.938,0.452,29,46,1610612765,115,0.462,0.857,0.39399999999999996,26,40,0,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
1/5/2020,21900538,Final,1610612747,1610612765,2019,1610612747,106,0.457,0.696,0.3,23,50,1610612765,99,0.37200000000000005,0.857,0.423,21,43,1,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
1/4/2020,21900532,Final,1610612744,1610612765,2019,1610612744,104,0.402,0.8440000000000001,0.524,26,42,1610612765,111,0.518,0.875,0.40700000000000003,24,46,0,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
1/2/2020,21900516,Final,1610612746,1610612765,2019,1610612746,126,0.5429999999999999,0.7140000000000001,0.39299999999999996,29,51,1610612765,112,0.426,0.7140000000000001,0.212,20,45,1,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
12/30/2019,21900495,Final,1610612762,1610612765,2019,1610612762,104,0.47,0.8,0.385,20,46,1610612765,81,0.38,0.7390000000000001,0.28600000000000003,14,43,1,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
12/28/2019,21900481,Final,1610612759,1610612765,2019,1610612759,136,0.57,0.8,0.514,30,51,1610612765,109,0.444,0.5670000000000001,0.33299999999999996,20,40,1,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
12/20/2019,21900422,Final,1610612738,1610612765,2019,1610612738,114,0.523,0.7140000000000001,0.33299999999999996,24,51,1610612765,93,0.4,0.737,0.355,21,36,1,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
12/14/2019,21900386,Final,1610612745,1610612765,2019,1610612745,107,0.402,0.667,0.289,18,46,1610612765,115,0.446,0.84,0.324,27,55,0,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
12/9/2019,21900348,Final,1610612740,1610612765,2019,1610612740,103,0.44,0.682,0.21100000000000002,24,45,1610612765,105,0.424,0.815,0.314,15,46,0,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
12/3/2019,21900299,Final,1610612739,1610612765,2019,1610612739,94,0.42200000000000004,0.7140000000000001,0.29600000000000004,16,40,1610612765,127,0.5429999999999999,0.636,0.514,33,46,0,0,1610612765,East,1948,2019,DET,Pistons,1948,Detroit,Little Caesars Arena,21000.0,Tom Gores,Ed Stefanski,Dwane Casey,Grand Rapids Drive
3/1/2020,21900900,Final,1610612740,1610612747,2019,1610612740,114,0.42100000000000004,0.818,0.21899999999999997,24,52,1610612747,122,0.515,0.9,0.371,23,36,0,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
2/29/2020,21900891,Final,1610612763,1610612747,2019,1610612763,105,0.45299999999999996,0.818,0.32299999999999995,27,51,1610612747,88,0.409,0.583,0.25,26,45,1,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
2/27/2020,21900876,Final,1610612744,1610612747,2019,1610612744,86,0.425,0.9,0.281,27,37,1610612747,116,0.511,0.667,0.33299999999999996,24,44,0,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
2/12/2020,21900817,Final,1610612743,1610612747,2019,1610612743,116,0.5,0.773,0.44,32,42,1610612747,120,0.505,0.519,0.364,29,49,0,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
2/8/2020,21900783,Final,1610612744,1610612747,2019,1610612744,120,0.517,0.652,0.406,31,33,1610612747,125,0.524,0.735,0.483,29,47,0,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
2/1/2020,21900736,Final,1610612758,1610612747,2019,1610612758,113,0.429,0.8079999999999999,0.318,21,44,1610612747,129,0.512,0.815,0.442,33,46,0,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
1/25/2020,21900684,Final,1610612755,1610612747,2019,1610612755,108,0.526,0.684,0.35100000000000003,19,41,1610612747,91,0.461,0.652,0.19399999999999998,23,35,1,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
1/23/2020,21900667,Final,1610612751,1610612747,2019,1610612751,113,0.44,0.8,0.457,30,41,1610612747,128,0.5,0.75,0.5,28,52,0,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
1/22/2020,21900659,Final,1610612752,1610612747,2019,1610612752,92,0.409,0.6920000000000001,0.324,24,47,1610612747,100,0.439,0.679,0.33299999999999996,18,43,0,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
1/20/2020,21900648,Final,1610612738,1610612747,2019,1610612738,139,0.5589999999999999,0.655,0.47100000000000003,31,48,1610612747,107,0.43799999999999994,0.759,0.26899999999999996,22,36,1,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
1/18/2020,21900633,Final,1610612745,1610612747,2019,1610612745,115,0.444,0.7929999999999999,0.324,20,46,1610612747,124,0.484,0.7190000000000001,0.33299999999999996,25,49,0,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
1/11/2020,21900580,Final,1610612760,1610612747,2019,1610612760,110,0.467,0.882,0.29,23,37,1610612747,125,0.515,0.8,0.469,21,54,0,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
1/10/2020,21900572,Final,1610612742,1610612747,2019,1610612742,114,0.406,0.6759999999999999,0.289,19,47,1610612747,129,0.528,0.7809999999999999,0.41700000000000004,18,49,0,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
12/28/2019,21900484,Final,1610612757,1610612747,2019,1610612757,120,0.47700000000000004,0.852,0.429,18,39,1610612747,128,0.516,0.821,0.344,32,44,0,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
12/19/2019,21900417,Final,1610612749,1610612747,2019,1610612749,111,0.46799999999999997,0.7190000000000001,0.41,22,40,1610612747,104,0.46299999999999997,0.7829999999999999,0.34299999999999997,24,38,1,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
12/17/2019,21900402,Final,1610612754,1610612747,2019,1610612754,105,0.48200000000000004,0.65,0.4,22,43,1610612747,102,0.473,0.47100000000000003,0.258,28,42,1,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
12/15/2019,21900390,Final,1610612737,1610612747,2019,1610612737,96,0.36,0.88,0.28600000000000003,18,42,1610612747,101,0.429,0.727,0.161,21,56,0,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
12/13/2019,21900374,Final,1610612748,1610612747,2019,1610612748,110,0.45899999999999996,0.7859999999999999,0.303,24,34,1610612747,113,0.494,0.652,0.324,26,50,0,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
12/11/2019,21900358,Final,1610612753,1610612747,2019,1610612753,87,0.42,0.647,0.308,20,41,1610612747,96,0.425,0.526,0.387,20,49,0,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
12/6/2019,21900329,Final,1610612757,1610612747,2019,1610612757,113,0.45299999999999996,0.862,0.294,20,34,1610612747,136,0.541,0.818,0.47200000000000003,26,45,0,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
12/4/2019,21900314,Final,1610612762,1610612747,2019,1610612762,96,0.41,0.737,0.452,20,40,1610612747,121,0.511,0.6,0.483,27,46,0,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
12/3/2019,21900304,Final,1610612743,1610612747,2019,1610612743,96,0.40700000000000003,0.941,0.207,26,35,1610612747,105,0.46399999999999997,0.667,0.292,24,56,0,0,1610612747,West,1948,2019,LAL,Lakers,1948,Los Angeles,Staples Center,19060.0,Jerry Buss Family Trust,Rob Pelinka,Frank Vogel,South Bay Lakers
3/1/2020,21900901,Final,1610612744,1610612764,2019,1610612744,110,0.47200000000000003,0.708,0.321,25,52,1610612764,124,0.488,0.889,0.667,24,34,0,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
2/28/2020,21900885,Final,1610612762,1610612764,2019,1610612762,129,0.494,0.733,0.514,23,54,1610612764,119,0.45899999999999996,0.7140000000000001,0.37799999999999995,23,41,1,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
2/23/2020,21900845,Final,1610612741,1610612764,2019,1610612741,126,0.556,0.643,0.486,27,37,1610612764,117,0.507,0.861,0.4,24,34,1,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
2/12/2020,21900811,Final,1610612752,1610612764,2019,1610612752,96,0.409,0.7240000000000001,0.13,19,52,1610612764,114,0.47600000000000003,0.727,0.35700000000000004,25,40,0,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
1/28/2020,21900705,Final,1610612749,1610612764,2019,1610612749,151,0.556,0.914,0.514,31,46,1610612764,131,0.46799999999999997,0.853,0.43799999999999994,28,35,1,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
1/26/2020,21900687,Final,1610612737,1610612764,2019,1610612737,152,0.581,0.853,0.429,30,48,1610612764,133,0.47700000000000004,0.905,0.33299999999999996,20,34,1,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
1/23/2020,21900666,Final,1610612739,1610612764,2019,1610612739,112,0.45799999999999996,0.765,0.33299999999999996,24,36,1610612764,124,0.5529999999999999,0.778,0.444,28,41,0,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
1/22/2020,21900658,Final,1610612748,1610612764,2019,1610612748,134,0.506,0.861,0.515,29,43,1610612764,129,0.505,0.8,0.31,30,41,1,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
1/17/2020,21900621,Final,1610612761,1610612764,2019,1610612761,140,0.5710000000000001,0.875,0.512,35,41,1610612764,111,0.449,0.696,0.429,19,43,1,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
1/15/2020,21900607,Final,1610612741,1610612764,2019,1610612741,115,0.506,0.682,0.368,26,41,1610612764,106,0.46799999999999997,0.8079999999999999,0.40700000000000003,25,38,1,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
1/8/2020,21900557,Final,1610612753,1610612764,2019,1610612753,123,0.494,0.794,0.37,24,51,1610612764,89,0.429,0.579,0.261,24,40,1,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
12/26/2019,21900460,Final,1610612765,1610612764,2019,1610612765,132,0.535,0.8079999999999999,0.396,32,48,1610612764,102,0.413,0.7040000000000001,0.292,18,44,1,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
12/23/2019,21900447,Final,1610612752,1610612764,2019,1610612752,115,0.473,0.8,0.41700000000000004,29,44,1610612764,121,0.47,0.5670000000000001,0.33299999999999996,27,48,0,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
12/21/2019,21900433,Final,1610612755,1610612764,2019,1610612755,125,0.521,0.619,0.424,28,53,1610612764,108,0.409,0.853,0.226,18,38,1,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
12/20/2019,21900423,Final,1610612761,1610612764,2019,1610612761,122,0.48700000000000004,0.773,0.4,26,42,1610612764,118,0.46,0.75,0.359,24,39,1,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
12/16/2019,21900394,Final,1610612765,1610612764,2019,1610612765,119,0.47700000000000004,0.706,0.33299999999999996,29,36,1610612764,133,0.557,0.81,0.529,31,35,0,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
12/14/2019,21900383,Final,1610612763,1610612764,2019,1610612763,128,0.5710000000000001,0.875,0.40700000000000003,32,46,1610612764,111,0.424,0.7809999999999999,0.368,22,34,1,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
12/10/2019,21900352,Final,1610612766,1610612764,2019,1610612766,114,0.447,0.7859999999999999,0.39,22,48,1610612764,107,0.42200000000000004,0.8,0.314,27,45,1,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
12/6/2019,21900324,Final,1610612748,1610612764,2019,1610612748,112,0.488,0.75,0.35700000000000004,28,50,1610612764,103,0.429,0.929,0.308,29,39,1,0,1610612764,East,1961,2019,WAS,Wizards,1961,Washington,Capital One Arena,20647.0,Ted Leonsis,Tommy Sheppard,Scott Brooks,Capital City Go-Go
2/29/2020,21900887,Final,1610612752,1610612741,2019,1610612752,125,0.5529999999999999,0.6970000000000001,0.4,29,50,1610612741,115,0.461,0.696,0.486,26,33,1,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
2/11/2020,21900803,Final,1610612764,1610612741,2019,1610612764,126,0.539,0.792,0.344,28,44,1610612741,114,0.478,0.7140000000000001,0.41,25,44,1,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
2/9/2020,21900788,Final,1610612755,1610612741,2019,1610612755,118,0.5,0.7190000000000001,0.40700000000000003,29,44,1610612741,111,0.489,0.765,0.375,23,42,1,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
2/2/2020,21900740,Final,1610612761,1610612741,2019,1610612761,129,0.56,0.826,0.47100000000000003,28,46,1610612741,102,0.389,0.654,0.313,25,41,1,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
1/31/2020,21900721,Final,1610612751,1610612741,2019,1610612751,133,0.625,0.72,0.484,31,37,1610612741,118,0.488,0.846,0.353,27,38,1,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
1/29/2020,21900708,Final,1610612754,1610612741,2019,1610612754,115,0.517,0.727,0.259,26,46,1610612741,106,0.529,0.667,0.182,26,34,1,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
1/25/2020,21900682,Final,1610612739,1610612741,2019,1610612739,106,0.5,0.818,0.433,30,43,1610612741,118,0.518,0.75,0.364,24,36,0,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
1/20/2020,21900647,Final,1610612749,1610612741,2019,1610612749,111,0.584,0.435,0.423,34,48,1610612741,98,0.37,0.889,0.292,18,39,1,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
1/17/2020,21900620,Final,1610612755,1610612741,2019,1610612755,100,0.488,1.0,0.31,30,44,1610612741,89,0.43200000000000005,0.733,0.22899999999999998,21,37,1,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
1/13/2020,21900593,Final,1610612738,1610612741,2019,1610612738,113,0.47,0.897,0.391,28,43,1610612741,101,0.457,0.8079999999999999,0.24,16,38,1,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
1/11/2020,21900579,Final,1610612765,1610612741,2019,1610612765,99,0.462,0.667,0.321,22,42,1610612741,108,0.506,0.929,0.314,24,38,0,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
1/8/2020,21900560,Final,1610612740,1610612741,2019,1610612740,123,0.47100000000000003,0.813,0.341,31,50,1610612741,108,0.446,0.5710000000000001,0.4,22,39,1,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
1/6/2020,21900545,Final,1610612742,1610612741,2019,1610612742,118,0.524,0.737,0.39,25,43,1610612741,110,0.469,0.818,0.29,25,45,1,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
12/23/2019,21900448,Final,1610612753,1610612741,2019,1610612753,103,0.48100000000000004,0.652,0.385,23,46,1610612741,95,0.39799999999999996,0.8,0.35100000000000003,20,47,1,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
12/21/2019,21900432,Final,1610612765,1610612741,2019,1610612765,107,0.46,0.917,0.457,30,29,1610612741,119,0.519,0.84,0.514,21,46,0,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
12/18/2019,21900409,Final,1610612764,1610612741,2019,1610612764,109,0.358,0.8440000000000001,0.311,21,55,1610612741,110,0.402,0.875,0.297,25,53,0,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
12/16/2019,21900399,Final,1610612760,1610612741,2019,1610612760,109,0.507,0.821,0.47100000000000003,21,42,1610612741,106,0.494,0.846,0.29,27,31,1,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
12/8/2019,21900337,Final,1610612748,1610612741,2019,1610612748,110,0.41600000000000004,0.795,0.314,20,43,1610612741,105,0.43799999999999994,0.815,0.361,20,39,1,0,1610612741,East,1966,2019,CHI,Bulls,1966,Chicago,United Center,21711.0,Jerry Reinsdorf,Gar Forman,Jim Boylen,Windy City Bulls
2/29/2020,21900888,Final,1610612737,1610612757,2019,1610612737,129,0.5479999999999999,0.8640000000000001,0.429,34,36,1610612757,117,0.5,0.7140000000000001,0.28600000000000003,14,42,1,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
